Date,Sales
27-01-2016,181.986
27-01-2016,431.976
27-01-2016,155.37
16-07-2016,1348.704
16-07-2016,700.152
30-04-2017,111.888
26-09-2015,143.952
08-09-2017,173.94
08-09-2017,14.76
16-04-2018,205.92
16-04-2018,102.833
16-08-2016,2.304
16-08-2016,1879.96
16-08-2016,313.024
16-08-2016,5.04
19-11-2018,821.88
19-11-2018,21.96
14-09-2017,25.92
15-08-2017,705.544
26-09-2016,50
08-10-2017,51.712
24-03-2016,6.992
31-05-2016,1406.86
31-05-2016,15.75
31-05-2016,323.1
25-12-2016,9.216
25-12-2016,10.368
17-03-2016,15.02
17-03-2016,33.82
21-12-2018,71
01-11-2018,25.12
01-11-2018,2665.62
07-09-2018,478.08
27-12-2018,164.388
27-12-2018,13.248
16-07-2018,2.912
12-08-2017,1399.944
09-07-2018,526.45
22-11-2015,16.23
22-11-2015,319.9
22-11-2015,11.36
22-11-2015,675.12
26-01-2015,62.82
26-01-2015,489.92
26-01-2015,19.44
26-01-2015,16.68
26-01-2015,155.35
26-01-2015,12.42
26-01-2015,187.98
03-11-2016,6.608
30-06-2018,248.57
30-06-2018,22.23
05-05-2017,5.98
05-05-2017,246.168
08-09-2017,14.136
08-09-2017,601.47
24-11-2018,79.1
24-11-2018,327.84
13-05-2018,180.96
13-05-2018,914.97
13-05-2018,587.97
13-05-2018,530.34
13-05-2018,14.94
23-04-2018,121.94
23-04-2018,122.71
04-06-2017,14.94
04-06-2017,1349.85
04-06-2017,136.784
04-06-2017,61.12
16-12-2015,1.167
04-03-2017,16.99
25-11-2015,24.672
25-11-2015,2.52
25-11-2015,1218.735
25-11-2015,5.904
25-11-2015,15.696
25-11-2015,6.096
28-04-2017,41.568
26-04-2015,230.28
26-04-2015,18.288
01-04-2018,5.78
01-04-2018,121.68
22-12-2018,4.17
22-12-2018,67.04
22-12-2018,37.32
22-12-2018,18.45
03-12-2015,25.92
22-10-2018,11199.968
22-10-2018,2399.6
22-10-2018,63.9
22-10-2018,52.99
13-11-2018,60.864
13-11-2018,652.995
13-11-2018,11.22
10-09-2016,14.94
15-05-2018,39.96
15-05-2018,42.624
15-05-2018,220.96
05-07-2016,4.928
05-07-2016,7.23
15-08-2016,323.1
12-06-2018,19.04
12-06-2018,13.128
12-06-2018,64.14
12-06-2018,858.24
20-02-2016,29.99
29-12-2017,186.048
17-04-2017,36.792
17-04-2017,18.624
07-09-2015,57.69
07-09-2015,42.81
07-09-2015,12.96
07-09-2015,821.88
07-09-2015,104.85
26-09-2017,424.9575
17-09-2018,10.776
17-09-2018,11.784
17-09-2018,164.88
17-09-2018,1292.94
17-09-2018,25.584
17-09-2018,261.74
17-09-2018,14.4
16-08-2017,10.86
24-12-2016,883.84
28-11-2018,1979.89
28-11-2018,79.96
14-04-2018,8.76
01-05-2017,3.984
01-05-2017,370.62
01-05-2017,2.742
01-10-2017,79.512
01-10-2017,28.352
25-08-2016,40.784
25-08-2016,105.96
09-09-2015,166.44
09-09-2015,785.88
09-09-2015,26.2
09-09-2015,1325.85
03-12-2018,166.44
27-11-2018,8.76
27-11-2018,43.584
21-06-2015,11.088
21-06-2015,25.164
21-01-2018,14.4
21-01-2018,619.95
21-01-2018,89.52
21-01-2018,350.973
21-01-2018,164.99
29-06-2018,312.552
06-09-2017,95.952
06-09-2017,3.204
04-08-2017,3.98
12-11-2016,15.7
30-06-2015,5.248
04-12-2018,5.346
28-08-2017,15.48
28-08-2017,108.576
22-01-2017,109.9
15-10-2015,15.384
07-02-2017,30.352
18-03-2015,821.3
18-03-2015,22638.48
18-03-2015,21.376
18-03-2015,8.016
18-03-2015,30.768
18-03-2015,18.936
18-03-2015,122.352
24-05-2015,116.28
11-07-2018,132.6
16-06-2018,16.68
16-06-2018,19.44
16-06-2018,192.16
30-01-2016,227.36
30-01-2016,1919.976
11-12-2016,12.828
09-10-2018,45.888
29-07-2018,60.12
25-04-2015,302.376
01-12-2016,13.9
04-12-2015,129.98
26-08-2018,71.98
07-09-2015,377.97
21-12-2018,124.36
06-12-2015,23.976
04-11-2015,8.376
04-11-2015,58.24
14-04-2017,81.2
04-10-2015,14.45
04-10-2015,95.648
07-11-2018,359.97
07-11-2018,350.352
22-12-2018,1.641
22-12-2018,629.958
13-02-2018,6.63
13-02-2018,799.96
13-02-2018,107.53
02-07-2015,73.98
02-07-2015,5.58
21-02-2016,49.12
13-11-2016,377.97
13-11-2016,42.28
13-11-2016,299.97
13-11-2016,89.98
16-04-2018,477.24
16-04-2018,25.98
25-02-2017,46.72
04-11-2015,35.34
20-06-2016,257.64
20-06-2016,125.976
07-08-2018,79.992
12-05-2015,700.056
22-11-2016,27.168
04-12-2016,8.226
08-06-2015,585.552
08-08-2015,423.28
26-05-2015,225.296
17-04-2016,5.56
17-04-2016,323.37
17-04-2016,783.96
17-04-2016,1447.65
17-04-2016,11.96
11-06-2017,239.97
11-03-2017,76.92
11-03-2017,481.32
26-05-2015,48.4
12-10-2018,0.99
12-10-2018,101.84
22-06-2018,10.332
22-06-2018,31.155
22-06-2018,8.928
15-01-2018,34.384
15-01-2018,1924.16
02-04-2016,32.192
02-04-2016,50.12
02-04-2016,47.976
03-09-2017,54.5
10-12-2018,19.104
22-11-2017,49.44
11-11-2018,10.368
21-10-2017,154.44
21-12-2016,60.984
17-07-2016,195.466
30-04-2018,23.68
30-04-2018,2.376
06-05-2018,59.2
20-11-2018,22
11-11-2017,257.98
05-11-2017,23.988
09-10-2017,23.976
21-09-2016,601.536
21-09-2016,7.9
02-12-2015,58.36
02-12-2015,16.464
02-12-2015,39.96
21-09-2015,25.96
21-09-2015,36.27
21-09-2015,6.48
12-04-2015,1075.088
12-04-2015,438.368
12-04-2015,18.088
12-04-2015,308.499
20-10-2018,13.36
20-10-2018,39.96
20-10-2018,145.85
25-10-2017,783.96
01-11-2016,7.88
03-11-2018,41.37
12-05-2016,12.84
12-05-2016,25.68
07-09-2016,47.516
25-07-2016,9.42
25-07-2016,12.96
25-07-2016,704.9
25-07-2016,561.568
16-11-2016,179.82
16-11-2016,185.58
16-11-2016,214.11
16-11-2016,999.96
16-11-2016,653.55
01-09-2016,114.6
01-09-2016,60.74
01-09-2016,124.36
01-09-2016,1088.76
05-05-2017,6.72
05-05-2017,298.776
31-12-2017,302.376
18-09-2018,8.928
18-09-2018,47.584
25-09-2015,33.792
25-09-2015,300.5328
25-09-2015,2.724
25-09-2015,3.264
23-04-2017,108.336
23-04-2017,55.92
23-04-2017,78.304
01-11-2015,443.92
01-11-2015,155.976
26-01-2018,15.47
26-01-2018,7.16
11-11-2018,10.89
11-11-2018,19.44
11-11-2018,121.6
09-06-2017,695.7
03-09-2016,120.33
14-03-2015,1139.92
31-08-2018,229.544
23-03-2018,143.728
18-05-2018,36.048
27-12-2017,845.488
17-11-2018,50.94
10-09-2018,762.594
08-04-2018,56.28
08-04-2018,2690.97
28-11-2017,7.434
02-06-2017,64.784
17-12-2018,28.16
19-03-2017,14.98
19-03-2017,20.32
20-08-2018,40.29
25-07-2018,20.23
26-08-2017,1603.136
15-08-2017,225.296
19-05-2018,67.8
19-05-2018,377.97
19-05-2018,1628.82
19-05-2018,286.93
12-08-2018,20.736
13-08-2018,31.44
13-08-2018,83.79
13-08-2018,59.52
13-08-2018,31.92
10-11-2017,14.72
10-11-2017,38.976
12-06-2018,17.088
22-03-2015,74.352
22-03-2015,314.352
15-06-2018,4.26
16-11-2018,811.28
29-12-2018,6.03
21-01-2017,153.568
21-01-2017,1013.488
15-01-2017,52.34
15-01-2017,4.66
15-01-2017,254.97
19-09-2017,25.44
19-09-2017,27.93
21-02-2015,8.85
11-11-2017,6.96
30-01-2017,17.456
18-10-2017,307.92
18-12-2018,6.63
18-12-2018,12.96
18-12-2018,32.4
02-11-2018,23.85
29-04-2015,51.96
29-04-2015,17.94
23-10-2018,11.56
23-10-2018,26.4
23-10-2018,69.08
23-10-2018,35.88
30-03-2015,49.65
04-01-2017,959.968
26-04-2016,408.422
12-09-2016,479.984
12-09-2016,12.6
11-09-2018,184.66
12-06-2017,23.12
27-06-2017,37.464
27-06-2017,539.658
26-09-2015,310.12
03-11-2018,8.56
03-11-2018,52.4
03-11-2018,14.94
19-02-2018,11.22
05-11-2016,387.136
16-06-2015,41.4
16-06-2015,35
16-06-2015,39.552
12-10-2016,135.72
12-10-2016,12.56
12-10-2016,263.96
27-08-2018,5.952
23-11-2017,15.8
23-11-2017,14.368
23-11-2017,70.448
30-01-2018,129.3
30-11-2016,3.882
28-06-2015,6.08
02-09-2015,19.9
02-09-2015,70.71
10-07-2018,18.84
04-06-2018,8.64
19-10-2018,1633.188
18-11-2018,19.76
08-08-2016,6.608
08-08-2016,7.28
08-08-2016,144.784
06-12-2017,156.792
06-12-2017,431.976
06-12-2017,35.89
06-12-2017,47.208
06-12-2017,248.08
06-12-2017,189.7
06-12-2017,59.808
25-03-2018,90.99
25-03-2018,1526.56
25-03-2018,368.97
19-11-2018,305.01
19-11-2018,18.7
04-11-2017,38.29
14-12-2018,26.25
14-12-2018,64.96
14-12-2018,43.7
12-11-2018,41.6
12-11-2018,23.12
12-11-2018,113.888
12-11-2018,113.568
12-11-2018,7.92
12-11-2018,671.984
18-08-2017,39.99
27-06-2018,191.646
04-05-2018,2.313
24-12-2016,19.936
24-12-2016,45.92
26-04-2018,20.34
26-04-2018,39.28
16-12-2018,81.568
16-12-2018,97.184
16-12-2018,24.32
16-12-2018,18.96
27-12-2015,32.952
27-12-2015,30.016
06-11-2018,499.584
06-11-2018,31.104
06-11-2018,13.272
06-11-2018,28.272
06-11-2018,259.136
16-12-2018,10.8
07-05-2016,244.006
07-05-2016,15.936
04-12-2018,188.552
03-10-2018,22.58
13-01-2015,545.94
12-06-2016,20.736
12-06-2016,43.296
12-07-2015,123.136
12-07-2015,11.264
06-12-2015,53.424
06-12-2015,275.49
25-05-2017,24.96
25-05-2017,19.36
25-05-2017,1267.65
21-02-2017,12.99
21-02-2017,18.56
21-02-2017,449.15
21-02-2017,31.248
02-10-2017,61.44
11-03-2018,895.92
09-09-2017,55.36
14-07-2015,55.92
21-06-2015,24.896
21-06-2015,3.984
21-06-2015,95.968
21-06-2015,206.991
21-06-2015,44.416
21-06-2015,9.006
05-07-2016,19
16-12-2018,33.376
08-09-2017,207.48
17-05-2015,91.68
13-10-2018,904.9
24-10-2015,34.272
05-12-2017,191.82
25-07-2017,243.88
17-04-2018,12.03
17-04-2018,2549.985
17-04-2018,21.594
17-04-2018,8.964
17-04-2018,20.736
17-09-2016,344.22
23-08-2017,727.296
23-08-2017,22.608
23-08-2017,666.4
08-11-2016,5.04
08-11-2016,92.94
08-11-2016,66.69
08-11-2016,91.68
17-11-2018,327.7328
08-11-2016,52.272
08-11-2016,17.94
22-04-2018,254.352
24-08-2015,8.288
17-12-2018,504.9
24-03-2017,403.168
21-09-2016,194.32
21-09-2016,25.99
21-11-2017,195.136
16-09-2018,20.736
11-06-2016,53.7
11-06-2016,36.26
11-06-2016,56.3
11-06-2016,32.4
11-06-2016,29.16
03-10-2018,171.288
05-05-2017,16.72
11-09-2018,12.96
11-09-2018,22.18
11-09-2018,2054.272
30-04-2016,1022.97
06-11-2018,13.9
06-11-2018,26.38
30-09-2015,43.176
02-04-2018,411.8
02-04-2018,360
06-10-2018,41.96
06-10-2018,227.84
06-10-2018,37.94
09-04-2017,517.9
09-04-2017,5.28
28-08-2016,2799.96
19-10-2018,8.96
19-10-2018,31.5
19-10-2018,30.56
19-10-2018,24.368
07-11-2017,119.976
03-03-2018,26.88
27-11-2016,83.97
27-11-2016,104.97
13-03-2018,90.8
13-03-2018,140.736
13-03-2018,214.95
13-03-2018,45.36
13-03-2018,288.24
30-11-2018,663.936
17-11-2015,2934.33
17-11-2015,124.41
17-11-2015,57.75
03-01-2017,114.46
03-10-2016,120.666
20-07-2015,342.864
20-07-2015,16.74
20-07-2015,981.372
21-05-2015,31.84
04-09-2018,12.96
04-09-2018,43.176
27-05-2018,58.34
27-05-2018,539.97
28-01-2015,3.928
09-02-2018,252.784
09-02-2018,127.984
09-02-2018,3.984
09-02-2018,12.992
31-03-2018,61
31-03-2018,671.93
03-03-2017,447.86
03-03-2017,479.95
03-03-2017,166.44
23-08-2016,31.68
23-08-2016,10.368
23-08-2016,12.032
23-08-2016,5.768
27-04-2018,33.12
27-04-2018,220.2656
14-04-2018,10.776
14-04-2018,242.352
22-12-2018,695.16
22-12-2018,220.98
08-12-2017,12.957
23-03-2018,25.68
25-07-2017,15.712
10-07-2018,298.464
17-07-2017,21.93
17-07-2017,242.94
17-07-2017,7.64
17-07-2017,51.84
17-07-2017,265.17
23-08-2017,837.6
23-08-2017,135.9
23-08-2017,34.68
23-08-2017,532.704
23-08-2017,43.1
23-08-2017,15.88
11-06-2016,1123.92
11-06-2016,249.584
11-06-2016,48.672
11-06-2016,60.768
11-06-2016,78.6
11-06-2016,3.768
11-06-2016,1036.624
11-06-2016,563.808
08-09-2018,258.528
02-10-2018,49.12
16-12-2015,44.46
16-12-2015,241.568
16-12-2015,395
16-12-2015,627.168
24-08-2015,13.28
24-08-2015,12.672
12-11-2018,30.56
12-11-2018,77.952
12-11-2018,67.992
12-11-2018,12.224
12-11-2018,44.784
12-11-2018,22.848
25-04-2016,206.43
12-12-2015,210.392
25-09-2018,119.96
25-09-2018,10.608
05-09-2017,347.802
11-02-2018,963.136
11-02-2018,88.776
30-06-2015,32.4
07-06-2017,32.4
20-12-2015,31.05
15-12-2016,2025.36
15-12-2016,1799.994
15-12-2016,101.988
15-12-2016,262.864
20-07-2018,735.98
03-08-2015,93.024
24-08-2016,284.364
24-08-2016,26
26-03-2017,67.64
26-03-2017,119.976
12-09-2015,5.18
21-09-2015,15.56
21-09-2015,78.35
21-09-2015,59.52
21-09-2015,38.52
21-09-2015,239.984
21-09-2015,19.35
29-10-2017,67
28-05-2017,390.272
28-05-2017,62.192
21-12-2018,23.88
21-03-2017,3.168
21-03-2017,528.43
21-03-2017,13.392
11-11-2018,181.86
23-09-2018,180.588
23-09-2018,47.984
10-09-2018,18.76
05-12-2018,20.94
05-12-2018,58.68
05-12-2018,254.9
09-11-2018,9.64
09-11-2018,826.62
09-11-2018,1633.14
09-11-2018,544.38
07-11-2015,26.046
07-11-2015,74.352
12-03-2018,69.93
20-10-2018,3.75
20-10-2018,20.928
27-12-2016,12.672
02-10-2018,65.99
04-06-2018,6.37
01-09-2015,3.648
01-09-2015,31.104
08-08-2017,23.34
22-07-2018,29.97
10-07-2016,3.366
01-12-2015,95.968
18-12-2018,18.704
18-05-2015,149.232
18-05-2015,15.936
10-11-2015,601.536
10-11-2015,10.99
10-11-2015,39.88
10-11-2015,62.24
10-11-2015,53.2
10-11-2015,39.84
09-01-2017,349.95
09-01-2017,377.928
22-09-2018,13.392
22-09-2018,11.228
23-12-2015,207.24
26-05-2017,1.504
26-05-2017,34.848
08-07-2018,75.18
13-05-2015,149.97
10-11-2018,931.176
10-11-2018,430.88
02-10-2016,94.85
02-10-2016,51.12
02-10-2016,90
02-10-2015,9.408
02-10-2015,4.672
02-10-2015,318.4
02-10-2015,12.768
02-10-2015,15.36
02-10-2015,230.376
02-10-2015,7.16
11-08-2015,375.34
01-09-2018,114.9
16-04-2018,26.046
16-04-2018,2.896
16-04-2018,32.544
24-04-2017,3.984
15-01-2017,181.797
02-05-2017,44.94
02-05-2017,45.576
20-11-2017,318.43
20-11-2017,122.92
20-11-2017,7.068
01-02-2017,56.45
31-03-2018,13.468
01-12-2018,219.8
01-12-2018,317.058
10-12-2018,49.08
10-12-2018,324.9
10-12-2018,18.24
17-09-2017,113.888
17-09-2017,105.584
23-12-2017,24.85
17-04-2018,60.312
27-10-2018,7.056
27-10-2018,27.184
08-07-2017,107.984
08-07-2017,19.296
09-08-2016,4.608
09-12-2017,79.974
09-12-2017,2.946
13-11-2017,3.136
14-11-2015,20.736
17-11-2015,99.98
17-11-2015,733.95
17-11-2015,241.44
04-03-2017,10.08
11-10-2015,281.904
11-10-2015,201.432
22-05-2015,135.98
22-05-2015,44.95
15-07-2015,2.97
15-07-2015,6.54
27-12-2016,7.92
09-02-2016,203.92
08-05-2018,3359.952
02-11-2018,18.24
02-11-2018,27.78
05-04-2015,22.96
05-04-2015,28.99
05-04-2015,12.96
05-04-2015,22.96
05-04-2015,4164.05
17-09-2015,47.984
17-09-2015,4.624
30-09-2015,15.24
12-09-2015,63.924
20-02-2018,6.56
20-02-2018,13.11
13-12-2016,494.376
13-12-2016,29.2
13-12-2016,248.85
13-12-2016,36.24
30-10-2017,11.68
26-12-2015,11.91
26-12-2015,3.48
15-08-2015,30.96
01-10-2018,1704.89
23-05-2016,19.194
23-05-2016,121.792
16-11-2018,1919.976
18-11-2015,50.997
18-11-2015,76.792
18-11-2015,539.964
18-11-2015,60.312
18-11-2015,1.944
30-12-2015,12.984
30-12-2015,217.584
30-12-2015,328.776
30-12-2015,2.286
30-12-2015,47.984
05-11-2016,25.344
17-09-2017,232.4
20-03-2017,86.45
27-09-2015,603.92
27-09-2015,81.98
24-12-2018,271.764
24-12-2018,14.376
10-11-2018,341.96
11-09-2016,181.35
11-09-2016,8.64
20-12-2015,43.512
20-12-2015,662.88
20-12-2015,25.92
23-07-2016,68.94
23-07-2016,128.82
11-11-2015,896.99
11-11-2015,1.234
11-11-2015,67.56
11-11-2015,21.72
11-11-2015,262.336
11-11-2015,148.48
11-11-2015,241.176
14-12-2018,227.976
14-12-2018,52.68
14-12-2018,2.032
21-08-2018,17.12
21-08-2018,431.968
21-08-2018,129.92
21-08-2018,568.728
21-08-2018,117.144
21-08-2018,203.52
21-08-2018,51.75
27-08-2017,122.97
27-08-2017,244.615
27-08-2017,59.97
27-08-2017,81.54
27-08-2017,11.68
27-08-2017,29
13-08-2016,50.8
05-11-2018,16.03
17-08-2017,15.712
26-12-2017,89.97
23-09-2015,435.999
23-09-2015,83.984
19-07-2015,359.98
19-07-2015,70.56
19-07-2015,20.88
19-07-2015,3.81
07-09-2018,73.008
06-05-2017,3.208
06-05-2017,26.176
04-06-2016,30.44
04-06-2016,35.28
13-12-2016,19.44
13-12-2016,37.88
16-07-2017,9.552
31-01-2015,290.666
09-07-2015,10.368
09-07-2015,14.352
21-11-2016,141.96
21-11-2016,66.048
25-03-2017,1287.45
23-09-2018,25.824
23-09-2018,160.96
04-12-2016,28.44
04-12-2016,364.41
04-12-2016,39.96
04-12-2016,361.764
01-11-2017,111.672
17-03-2018,13.776
17-03-2018,10.272
23-11-2018,24.048
27-08-2018,2.896
04-12-2016,17.94
04-12-2016,384.174
04-12-2016,1799.75
07-10-2018,580.672
07-10-2018,18.936
07-10-2018,222.384
07-10-2018,50.454
07-10-2018,154.764
25-03-2018,6.848
09-08-2015,1091.168
09-08-2015,219.168
22-11-2015,6.928
10-06-2018,40.032
01-07-2018,443.92
01-07-2018,169.99
01-07-2018,25.92
21-11-2015,36.99
21-11-2015,629.1
21-11-2015,193.95
21-11-2015,5.46
04-05-2016,22.288
29-05-2018,65.424
17-10-2016,77.88
23-04-2015,281.372
23-04-2015,281.372
23-04-2015,7.488
23-04-2015,22.336
30-04-2018,10.368
20-09-2017,65.79
20-09-2017,271.984
20-09-2017,11.76
20-09-2017,77.52
20-09-2017,48.64
02-09-2017,1.81
02-09-2017,8.26
27-04-2016,43.56
27-04-2016,5.84
06-09-2016,271.764
28-05-2017,262.24
28-05-2017,182.72
28-05-2017,131.6
28-05-2017,22.72
28-05-2017,558.4
24-09-2016,15.24
24-09-2016,1408.1
03-07-2018,32.896
03-07-2018,215.148
03-07-2018,30.96
08-12-2018,29.79
08-12-2018,128.9
08-12-2018,60.12
05-12-2018,24.816
05-12-2018,14.976
27-09-2016,15.08
27-09-2016,24.288
30-10-2018,16.192
30-10-2018,251.006
30-10-2018,54.192
29-11-2016,4.304
11-03-2015,108.92
19-11-2018,16.74
19-11-2018,2504.74
29-07-2017,84.784
12-06-2016,29.9
06-08-2017,70.88
11-06-2018,3.76
07-10-2017,27.264
08-09-2015,56.65
08-09-2015,14.97
08-09-2015,4.02
16-03-2015,471.92
01-03-2016,58.72
09-07-2016,5.16
20-02-2017,16.496
16-09-2018,71.976
16-09-2018,22.512
16-09-2018,3.444
16-09-2018,538.194
16-09-2018,47.984
05-11-2018,492.768
20-02-2016,286.79
25-11-2017,5.08
03-12-2018,47.992
10-09-2016,61.96
10-09-2016,361.96
10-09-2016,278.82
14-12-2017,133.38
06-04-2016,47.952
01-12-2017,16.74
12-11-2018,10.848
12-11-2018,18.544
03-03-2018,180.98
03-03-2018,99.98
27-11-2017,34.95
27-11-2017,152
31-08-2015,92.52
08-12-2017,8.56
08-12-2017,45.36
08-12-2017,1421.664
07-04-2015,8.96
27-08-2015,579.95
27-08-2015,29.12
27-08-2015,1202.94
21-10-2017,7.92
30-11-2017,36.192
05-09-2018,147.184
02-07-2016,408.422
02-07-2016,382.116
02-07-2016,68.6
02-07-2016,435.504
02-07-2016,11.168
24-09-2018,72
24-09-2018,655.9
24-09-2018,603.92
08-08-2017,513.024
08-08-2017,487.92
08-08-2017,15.24
29-09-2017,209.97
29-09-2017,62.94
29-09-2017,25.92
10-04-2018,10.368
10-04-2018,95.736
18-12-2017,900.08
20-06-2015,201.584
20-06-2015,3.392
20-06-2015,193.0656
20-06-2015,15.552
20-06-2015,11.648
20-06-2015,418.8
20-06-2015,509.488
04-09-2018,825.174
04-09-2018,17.76
04-09-2018,6.912
20-12-2017,66.3
09-08-2017,30.816
09-08-2017,44.784
09-08-2017,569.536
22-06-2016,796.425
10-04-2016,12.832
21-11-2017,40.46
21-11-2017,404.94
05-09-2017,116
24-11-2017,657.552
10-12-2018,599.97
10-12-2018,38.97
10-12-2018,45.84
24-06-2017,38.24
17-09-2016,87.168
19-05-2017,21.4
28-05-2017,54.9
18-04-2015,287.968
18-04-2015,13.12
18-04-2015,10.75
18-04-2015,11.62
17-06-2017,40.74
09-05-2015,83.25
09-05-2015,9.45
09-05-2015,20.65
09-05-2015,45.36
18-09-2017,5.352
18-09-2017,99.372
18-09-2017,2.672
23-12-2018,28.672
23-12-2018,29.312
30-10-2018,105.98
30-10-2018,35.06
30-10-2018,33.94
30-10-2018,30
29-03-2017,45.528
29-03-2017,844.116
29-03-2017,812.736
23-11-2018,7.476
23-03-2015,330.4
23-03-2015,604.752
01-12-2018,45.36
01-12-2018,10.128
07-11-2018,21.792
07-11-2018,439.8
04-09-2018,8.256
04-09-2018,25.56
04-09-2018,4.368
04-09-2018,11.52
03-07-2017,12.96
03-07-2017,3.96
07-09-2018,1577.94
09-09-2017,15.008
03-07-2018,59.98
03-07-2018,2395.2
03-07-2018,1687.8
03-07-2018,7.992
29-06-2018,5.184
07-08-2018,11.68
07-08-2018,104.8
19-03-2016,14.496
07-06-2017,4.784
07-06-2017,4.73
25-07-2017,7.89
25-07-2017,65.5
25-07-2017,2430.08
01-10-2018,104.85
10-12-2016,3.9
10-12-2016,801.96
10-12-2016,191.96
10-12-2016,2.61
03-09-2018,5.96
24-09-2018,1169.694
19-12-2018,1665.62
24-11-2018,2.88
24-11-2018,1443.96
13-12-2015,2.92
05-12-2017,465.18
11-09-2017,22.428
11-09-2017,37.52
09-12-2018,2.624
09-09-2015,15.552
09-09-2015,64.704
09-09-2015,17.472
09-09-2015,135.516
26-06-2018,431.928
17-11-2015,12.448
17-11-2015,657.93
21-08-2018,277.4
21-08-2018,25.16
21-08-2018,91.92
12-03-2017,29.34
23-09-2015,139.44
28-04-2015,6.912
28-04-2015,27.096
28-04-2015,177.568
29-11-2017,58.416
03-12-2016,16.448
03-12-2016,36.784
19-11-2018,718.116
19-11-2018,31.776
05-09-2017,9.555
04-09-2018,487.984
04-09-2018,5.56
04-09-2018,217.85
22-09-2017,40.776
22-09-2017,63.936
14-09-2015,142.4
14-09-2015,7.16
19-05-2018,681.408
19-05-2018,3.52
19-05-2018,5.58
19-05-2018,36.32
09-08-2015,2060.744
26-11-2018,52.272
26-11-2018,213.136
03-05-2018,69.52
03-05-2018,763.44
10-11-2017,9.216
10-11-2017,41.958
10-11-2017,89.568
10-11-2017,22.248
10-11-2017,334.88
10-11-2017,148.288
10-11-2017,4.624
10-11-2017,178.92
10-11-2017,69.888
20-12-2015,487.984
20-12-2015,47.3
20-12-2015,4.13
20-12-2015,155.12
25-07-2015,6.48
25-07-2015,15.52
22-11-2016,2.946
22-11-2016,55.104
09-12-2018,104.88
09-12-2018,34.7
09-12-2018,33.72
09-12-2018,14.94
31-08-2018,638.73
24-04-2018,113.568
08-09-2018,9.096
12-03-2016,8.688
12-03-2016,30.88
12-03-2016,6.408
18-07-2017,33.8
13-06-2017,377.97
03-07-2018,258.9
03-07-2018,24.56
08-12-2015,27.888
08-12-2015,6.456
08-12-2015,52.68
08-12-2015,13.88
08-12-2015,103.92
08-12-2015,11.52
08-12-2015,10.368
08-12-2015,39.072
08-04-2017,8.872
08-04-2017,121.104
06-11-2018,127.372
06-11-2018,47.952
05-12-2016,44.46
09-07-2016,15.8
09-07-2016,464.97
09-07-2016,181.96
09-07-2016,12.39
09-07-2016,84.09
09-07-2016,79.36
09-07-2016,153.36
09-07-2016,43.68
09-07-2016,98.21
13-12-2017,9.84
20-05-2017,2.694
02-06-2018,25.344
02-06-2018,43.92
30-10-2016,59.994
30-10-2016,439.992
30-10-2016,87.96
30-10-2016,15.488
15-10-2017,232.96
15-10-2017,66.54
15-10-2017,43.26
19-11-2016,141.96
13-09-2015,79.4
13-11-2018,163.96
24-12-2018,37.93
09-01-2017,15.168
13-06-2016,24.78
13-06-2016,19.14
13-06-2016,899.97
13-06-2016,32.4
18-03-2018,23.832
23-11-2015,6.368
23-11-2015,34.176
23-11-2015,5.544
15-10-2018,510.24
15-10-2018,204.95
21-04-2018,11.54
21-04-2018,162.6
08-12-2015,45.68
08-12-2015,603.92
29-05-2018,23.55
19-09-2017,5.04
19-09-2017,249.95
17-09-2017,33.4
20-12-2017,18.92
20-12-2017,15.42
22-11-2018,35.712
30-12-2015,551.985
03-04-2018,7.056
26-12-2017,18.72
05-06-2017,360.38
05-06-2017,11.16
05-06-2017,14.94
18-09-2016,41.96
18-09-2016,636.86
18-09-2016,499.99
18-09-2016,1259.93
18-09-2016,65.08
06-03-2018,26.38
06-03-2018,71.97
17-03-2017,129.98
17-03-2017,32.54
09-12-2017,10.9
09-12-2017,59.98
09-12-2017,61.929
15-01-2017,16.52
15-01-2017,60.12
15-01-2017,49.536
24-10-2015,11.85
23-09-2017,118.25
23-09-2017,368.97
27-08-2018,198.46
27-08-2018,321.92
27-08-2018,879.984
27-08-2018,28.4
27-08-2018,230.28
27-08-2018,116.28
27-08-2018,841.568
27-08-2018,354.9
03-03-2017,42.784
03-03-2017,563.43
28-02-2017,111.104
18-09-2016,11.68
18-09-2016,16.9
18-09-2016,24.4
12-05-2018,87.6
13-08-2017,241.96
13-08-2017,8.52
25-02-2018,1.788
21-03-2017,99.372
21-03-2017,1.344
08-12-2016,119.96
16-12-2015,1013.832
16-12-2015,1.984
17-12-2017,2003.52
12-05-2017,82.368
06-08-2015,62.91
11-04-2015,6.912
11-04-2015,383.976
11-04-2015,10.368
11-04-2015,335.944
03-05-2016,665.88
30-11-2018,71.976
16-02-2018,37.94
16-11-2015,273.96
09-07-2016,269.982
13-11-2018,8.904
13-11-2018,720.064
31-07-2018,41.424
26-12-2018,3.132
31-10-2017,1085.42
04-09-2017,3.912
04-09-2017,62.376
17-04-2017,29.05
05-07-2015,180.96
27-02-2016,4.419
27-02-2016,16.032
27-11-2016,29.79
27-01-2015,57.23
27-01-2015,333
27-01-2015,36.44
23-09-2018,251.64
04-11-2018,523.764
04-11-2018,1359.96
14-10-2017,102.592
14-10-2017,22.704
14-10-2017,93.024
14-10-2017,12.768
14-10-2017,35.008
