Date,Sales,,,
18-12-2015,55.936,,,
18-12-2015,18.432,,,
18-12-2015,20.32,,,
04-11-2014,52.064,,,
10-03-2017,48.784,,,
10-03-2017,13.092,,,
31-01-2016,109.592,,,
31-01-2016,56.7,,,
07-05-2017,79.99,,,
24-05-2016,69.5,,,
24-05-2016,191.6,,,
07-10-2016,10.56,,,
30-04-2014,47.79,,,
10-11-2015,714.3,,,
09-11-2015,2321.9,,,
09-11-2015,17.94,,,
07-09-2015,9.522,,,
07-09-2015,791.964,,,
07-09-2015,4.923,,,
11-05-2017,209.979,,,
21-07-2017,33.93,,,
21-07-2017,222.32,,,
21-07-2017,210.564,,,
24-11-2014,35.168,,,
24-11-2014,1502.376,,,
15-11-2014,10.11,,,
15-11-2014,772.47,,,
15-11-2014,20.46,,,
23-03-2017,347.58,,,
18-12-2016,72.64,,,
18-12-2016,772.47,,,
18-12-2016,39.92,,,
29-07-2017,33.48,,,
29-07-2017,461.97,,,
29-07-2017,137.62,,,
29-07-2017,302.67,,,
02-09-2014,239.976,,,
29-01-2017,8.34,,,
29-01-2017,8.57,,,
29-01-2017,119.616,,,
26-12-2016,212.94,,,
26-12-2016,26.49,,,
09-08-2015,687.4,,,
06-04-2014,653.55,,,
06-04-2014,33.9,,,
17-11-2017,239.96,,,
11-07-2015,199.836,,,
11-07-2015,716,,,
11-07-2015,221.06,,,
10-11-2016,67.71,,,
10-11-2016,129.92,,,
10-11-2016,467.46,,,
10-11-2016,61.4,,,
10-11-2016,720.76,,,
10-11-2016,5.184,,,
10-11-2016,14.7,,,
31-03-2014,8.134,,,
31-03-2014,79.984,,,
18-09-2015,18.54,,,
07-11-2015,24.4,,,
19-05-2017,195.64,,,
03-01-2015,398.4,,,
03-01-2015,7.056,,,
03-01-2015,1352.3976,,,
08-09-2015,26.4,,,
08-09-2015,41.88,,,
03-04-2016,99.846,,,
05-12-2016,699.98,,,
05-12-2016,584.82,,,
08-05-2015,43.98,,,
08-05-2015,377.97,,,
08-05-2015,123.96,,,
22-09-2017,391.98,,,
30-11-2017,383.976,,,
30-11-2017,1781.682,,,
15-01-2017,21.4,,,
08-08-2014,549.99,,,
08-08-2014,167.535,,,
08-08-2014,38.34,,,
08-08-2014,53.88,,,
08-08-2014,299.98,,,
05-11-2015,62.8,,,
25-04-2017,13.904,,,
20-04-2014,744.1,,,
20-04-2014,44.84,,,
20-04-2014,401.59,,,
11-11-2017,18.24,,,
25-11-2017,359.499,,,
25-11-2017,10.48,,,
18-12-2015,20.736,,,
08-09-2016,35.168,,,
08-09-2016,64.704,,,
06-06-2016,105.52,,,
19-06-2015,5.792,,,
05-03-2015,466.158,,,
05-03-2015,10.312,,,
05-03-2015,2.556,,,
04-08-2017,7.968,,,
04-08-2017,8.784,,,
30-12-2017,3.024,,,
23-05-2015,51.45,,,
06-12-2014,14.016,,,
06-12-2014,214.95,,,
06-12-2014,35.04,,,
06-12-2014,10.776,,,
06-12-2014,4.6,,,
06-12-2014,35.168,,,
07-08-2015,19.152,,,
17-03-2014,4.448,,,
17-03-2014,5.184,,,
17-03-2014,15.552,,,
26-03-2015,40.032,,,
26-03-2015,16.776,,,
14-12-2014,186.304,,,
19-09-2015,66.36,,,
25-04-2017,42.048,,,
25-04-2017,67.92,,,
18-10-2014,52.512,,,
18-10-2014,186.912,,,
18-10-2014,10.048,,,
13-11-2015,17.496,,,
31-01-2016,15.552,,,
17-11-2016,10.776,,,
25-07-2017,3.304,,,
11-11-2017,35.48,,,
26-09-2015,34.44,,,
26-09-2015,629.93,,,
26-09-2015,79.056,,,
04-04-2014,232.55,,,
04-04-2014,99.98,,,
04-04-2014,19.44,,,
04-04-2014,12.96,,,
14-09-2014,464.292,,,
14-09-2014,68.46,,,
14-09-2014,2799.96,,,
14-09-2014,601.3,,,
14-09-2014,16.99,,,
14-09-2014,287.97,,,
14-09-2014,44.82,,,
29-12-2017,101.12,,,
21-06-2015,107.976,,,
26-11-2017,58.73,,,
26-11-2017,93.344,,,
23-10-2016,17.05,,,
14-12-2015,8.096,,,
13-11-2016,30.36,,,
29-09-2017,23.34,,,
29-09-2017,51.55,,,
08-11-2015,119.9,,,
01-04-2016,1317.492,,,
01-04-2016,63.84,,,
01-04-2016,3.592,,,
02-02-2017,86.26,,,
02-02-2017,139.04,,,
02-02-2017,46.8,,,
24-12-2017,8.544,,,
24-12-2017,842.376,,,
21-06-2014,1214.85,,,
06-03-2017,67.78,,,
25-09-2017,39.9,,,
30-06-2014,2.688,,,
30-06-2014,6.6,,,
07-08-2015,28.4,,,
07-08-2015,212.94,,,
30-06-2017,1001.584,,,
30-06-2017,569.058,,,
30-06-2017,14.224,,,
26-10-2015,105.584,,,
26-10-2015,68.72,,,
30-07-2014,1367.84,,,
18-11-2016,301.96,,,
06-07-2015,170.352,,,
10-11-2014,3.9,,,
10-11-2014,12.84,,,
10-11-2014,15.84,,,
10-11-2014,563.94,,,
10-11-2014,62.94,,,
10-11-2014,535.41,,,
27-05-2016,3504.9,,,
27-05-2016,144.12,,,
27-05-2016,314.55,,,
08-03-2015,3.408,,,
19-10-2017,2.072,,,
19-10-2017,328.3992,,,
05-11-2016,53.248,,,
26-12-2016,4.992,,,
13-04-2015,37.68,,,
13-04-2015,258.576,,,
13-04-2015,75.84,,,
12-09-2017,45.36,,,
12-09-2017,45.78,,,
24-09-2017,40.29,,,
24-09-2017,38.71,,,
10-10-2015,1801.632,,,
27-11-2015,748.752,,,
13-09-2015,199.96,,,
13-09-2015,1516.2,,,
14-11-2017,167.952,,,
14-11-2017,45.04,,,
05-05-2017,23.16,,,
28-11-2014,397.6,,,
28-11-2014,85.96,,,
28-11-2014,13.12,,,
28-11-2014,45.66,,,
10-05-2014,158.13,,,
10-05-2014,43.6,,,
03-03-2016,3930.072,,,
03-03-2016,2.304,,,
03-03-2016,431.976,,,
03-03-2016,41.72,,,
15-08-2015,104.23,,,
15-08-2015,70.26,,,
12-09-2015,9.26,,,
12-09-2015,105.98,,,
12-09-2015,1.24,,,
12-09-2015,20.7,,,
12-09-2015,28.9,,,
12-09-2015,27.18,,,
12-01-2015,465.18,,,
12-05-2015,36.63,,,
26-09-2016,51.45,,,
26-09-2016,7.83,,,
26-09-2016,35.4,,,
26-09-2016,29.9,,,
09-09-2017,17.48,,,
15-04-2017,79.14,,,
10-06-2017,8.4,,,
01-09-2017,498.26,,,
14-06-2014,212.94,,,
18-05-2017,706.86,,,
18-05-2017,114.95,,,
18-05-2017,43.19,,,
12-09-2017,166.44,,,
21-06-2016,36.56,,,
21-06-2016,186.144,,,
21-06-2016,353.568,,,
26-11-2014,81.98,,,
19-03-2017,14.624,,,
19-03-2017,697.16,,,
19-03-2017,30.93,,,
19-03-2017,27.496,,,
18-10-2014,605.34,,,
22-08-2017,210.008,,,
19-11-2016,54.96,,,
20-09-2014,164.22,,,
20-09-2014,362.94,,,
20-09-2014,59.98,,,
11-09-2016,332.94,,,
11-09-2016,39.872,,,
23-09-2016,13.68,,,
04-08-2017,3.318,,,
25-07-2016,10.44,,,
02-08-2016,136.464,,,
02-08-2016,333.576,,,
02-08-2016,12.544,,,
21-05-2015,20.768,,,
03-11-2017,43.5,,,
16-04-2015,12.576,,,
12-12-2016,249.95,,,
12-12-2016,49.12,,,
30-10-2015,182.91,,,
07-03-2014,107.648,,,
05-03-2015,99.372,,,
05-03-2015,33.568,,,
08-08-2016,10.56,,,
03-01-2017,38.88,,,
09-10-2017,35.2,,,
20-10-2017,45.528,,,
07-09-2014,196.776,,,
07-09-2014,2.92,,,
07-09-2014,200.795,,,
07-09-2014,46.688,,,
07-09-2014,21.864,,,
30-09-2017,11.76,,,
30-09-2017,167.94,,,
30-09-2017,3.89,,,
16-11-2017,52.44,,,
11-09-2017,32.36,,,
11-09-2017,406.6,,,
16-01-2017,27.92,,,
16-01-2017,399.672,,,
26-11-2016,3.744,,,
07-11-2015,715.2,,,
14-12-2017,159.8,,,
14-12-2017,44.75,,,
13-09-2014,340.116,,,
07-12-2014,105.52,,,
07-09-2017,13.48,,,
07-10-2017,85.52,,,
05-09-2015,6.16,,,
05-09-2015,36.84,,,
30-03-2014,15.84,,,
30-03-2014,44.4,,,
05-05-2017,21.24,,,
05-05-2017,9.552,,,
05-05-2017,89.991,,,
30-04-2017,163.96,,,
08-09-2014,17.904,,,
08-09-2014,966.7,,,
08-09-2014,182.112,,,
20-06-2017,4.464,,,
26-12-2015,51.588,,,
15-08-2017,50.4,,,
04-03-2017,89.568,,,
27-07-2017,14.89,,,
27-07-2017,543.92,,,
23-09-2016,4.08,,,
23-09-2016,18.9,,,
30-05-2016,2275.5,,,
30-05-2016,1979.7,,,
30-05-2016,62.1,,,
16-11-2014,37.296,,,
21-09-2014,8.544,,,
21-02-2016,68.95,,,
21-02-2016,296.37,,,
21-02-2016,39.98,,,
19-11-2017,191.058,,,
19-11-2017,13.04,,,
19-11-2017,1525.188,,,
21-08-2016,9.216,,,
21-08-2016,28.048,,,
30-04-2017,64.96,,,
30-04-2017,30.56,,,
02-05-2016,187.056,,,
02-10-2017,11.808,,,
02-10-2017,9.656,,,
02-10-2017,20.736,,,
02-10-2017,27.36,,,
02-10-2017,2314.116,,,
02-10-2017,34.236,,,
02-10-2017,19.76,,,
18-09-2017,15.96,,,
04-12-2015,16.9,,,
04-12-2015,25.08,,,
17-01-2015,6.68,,,
06-01-2014,19.44,,,
05-03-2015,31.92,,,
25-12-2016,33.568,,,
04-09-2016,63.94,,,
04-09-2016,60.6,,,
04-09-2016,22.72,,,
26-08-2014,10.68,,,
26-08-2014,17.34,,,
26-08-2014,3.38,,,
21-05-2015,26.976,,,
16-10-2017,307.776,,,
09-11-2015,244.55,,,
09-11-2015,12.24,,,
09-11-2015,13.98,,,
09-11-2015,899.95,,,
21-11-2014,1.632,,,
21-11-2014,267.96,,,
11-10-2015,31.95,,,
21-03-2017,725.84,,,
21-03-2017,10.896,,,
21-03-2017,8.544,,,
04-01-2015,32.34,,,
04-01-2015,39.9,,,
09-12-2017,143.856,,,
06-09-2016,41.92,,,
06-09-2016,329.584,,,
03-09-2016,87.28,,,
13-05-2014,279.456,,,
13-05-2014,8,,,
29-09-2016,27.24,,,
05-08-2014,16.36,,,
05-08-2014,15.78,,,
05-08-2014,45.98,,,
14-04-2017,198.272,,,
09-06-2017,720.76,,,
29-12-2016,70.56,,,
29-12-2016,81.96,,,
18-01-2014,64.864,,,
20-11-2016,151.192,,,
10-06-2017,88.776,,,
10-06-2017,11.56,,,
10-06-2017,15.58,,,
10-09-2017,85.056,,,
08-04-2017,273.96,,,
08-04-2017,306.9,,,
24-10-2015,15.552,,,
24-10-2015,347.361,,,
24-10-2015,10.368,,,
27-05-2017,98.16,,,
27-05-2017,31.44,,,
05-12-2014,348.488,,,
05-12-2014,172.736,,,
14-08-2016,15.54,,,
14-08-2016,105.552,,,
05-09-2016,25.92,,,
05-09-2016,15.808,,,
05-09-2016,10.368,,,
26-06-2017,358.2,,,
26-06-2017,545.916,,,
12-03-2017,40.41,,,
18-02-2017,167.976,,,
18-02-2017,109.53,,,
18-02-2017,9.82,,,
10-11-2017,26.352,,,
19-11-2014,22.5,,,
19-11-2014,9.96,,,
19-11-2014,213.08,,,
19-11-2014,1025.88,,,
18-11-2014,21.98,,,
24-09-2016,63.2,,,
20-11-2016,39,,,
27-09-2016,2.907,,,
09-04-2016,556.665,,,
21-09-2017,71.98,,,
21-09-2017,79.98,,,
24-08-2017,24.672,,,
24-08-2017,3.744,,,
22-02-2016,445.96,,,
22-02-2016,36.24,,,
22-02-2016,10.65,,,
08-12-2017,87.92,,,
08-12-2017,22.424,,,
08-12-2017,90.48,,,
08-12-2017,42.76,,,
18-09-2017,10.08,,,
18-09-2017,101.34,,,
11-09-2016,224.75,,,
23-09-2017,73.176,,,
23-09-2017,20.736,,,
23-09-2017,39.984,,,
06-10-2014,15.36,,,
23-10-2015,36.288,,,
23-10-2015,150.384,,,
31-03-2016,280.782,,,
31-03-2016,31.984,,,
29-12-2016,11.232,,,
03-11-2017,26.4,,,
20-01-2017,3.52,,,
03-12-2016,1649.95,,,
03-12-2016,111.9,,,
14-06-2016,599.165,,,
02-09-2016,46.53,,,
05-09-2014,31.984,,,
21-10-2017,161.568,,,
21-10-2017,4.064,,,
21-10-2017,6.216,,,
25-04-2017,8.896,,,
19-10-2015,1640.7,,,
19-10-2015,270,,,
05-07-2014,19.52,,,
05-07-2014,9.81,,,
05-07-2014,213.216,,,
04-04-2016,588.784,,,
13-11-2017,2.064,,,
09-09-2017,6.368,,,
17-04-2015,99.6,,,
17-04-2015,62.296,,,
17-04-2015,10.71,,,
25-07-2016,20.936,,,
26-08-2016,33,,,
26-08-2016,249.95,,,
12-09-2014,357.93,,,
12-09-2014,57.4,,,
12-09-2014,331.96,,,
12-09-2014,40.56,,,
22-07-2016,86.2,,,
19-05-2017,38.016,,,
28-04-2017,8.384,,,
28-04-2017,6.848,,,
29-12-2017,19.6,,,
29-12-2017,68.46,,,
04-09-2017,13.344,,,
04-09-2017,1478.272,,,
21-03-2014,16.272,,,
28-09-2017,9.24,,,
19-01-2014,32.34,,,
19-01-2014,56.064,,,
19-01-2014,108.72,,,
19-01-2014,181.47,,,
14-02-2014,16.176,,,
09-06-2016,122.352,,,
26-09-2014,585.552,,,
26-09-2014,19.44,,,
30-05-2016,123.92,,,
19-12-2017,13.36,,,
19-12-2017,78.256,,,
19-12-2017,102.018,,,
26-12-2017,750.68,,,
15-06-2017,44.4,,,
15-06-2017,84.55,,,
15-06-2017,17.94,,,
20-11-2016,128.4,,,
31-03-2014,1.869,,,
08-10-2017,103.192,,,
08-10-2017,36,,,
08-10-2017,239.96,,,
08-10-2017,40.68,,,
30-01-2017,419.136,,,
12-12-2014,23.472,,,
24-10-2015,3.592,,,
01-04-2017,23.976,,,
01-04-2017,6.264,,,
01-04-2017,20.808,,,
01-04-2017,218.352,,,
26-01-2017,18.16,,,
28-11-2014,7.36,,,
28-11-2014,41.4,,,
28-11-2014,411.332,,,
04-09-2015,7.656,,,
12-06-2017,63.92,,,
15-07-2017,6.56,,,
15-07-2017,7.83,,,
15-07-2017,41.9,,,
15-07-2017,664.146,,,
15-07-2017,8.96,,,
02-11-2017,3.312,,,
02-11-2017,20.136,,,
02-11-2017,8.856,,,
02-11-2017,859.2,,,
08-10-2016,61.96,,,
08-04-2016,17.92,,,
08-10-2015,145.9,,,
15-05-2017,56.704,,,
15-05-2017,11.12,,,
24-02-2014,32.896,,,
24-02-2014,22.776,,,
30-05-2015,239.97,,,
30-05-2015,160.32,,,
30-05-2015,128.85,,,
18-11-2016,1319.96,,,
04-12-2017,239.96,,,
04-12-2017,54.768,,,
04-12-2017,13.392,,,
04-12-2017,23.92,,,
04-12-2017,255.968,,,
05-06-2016,21.552,,,
05-06-2016,58.24,,,
10-12-2016,80.28,,,
30-04-2017,9.78,,,
24-04-2017,1.81,,,
08-05-2015,37.94,,,
31-03-2015,79.96,,,
06-08-2017,115.296,,,
02-12-2017,2479.96,,,
06-06-2016,179.94,,,
06-06-2016,26.85,,,
06-06-2016,323.37,,,
06-06-2016,59.94,,,
06-06-2016,64.14,,,
06-06-2016,11.67,,,
06-06-2016,12.96,,,
13-04-2015,17.43,,,
22-05-2017,181.986,,,
22-05-2017,1.592,,,
22-05-2017,22.344,,,
19-12-2016,455.97,,,
19-12-2016,10.44,,,
19-12-2016,5.214,,,
22-09-2017,67.4,,,
07-09-2017,25.16,,,
07-09-2017,126.56,,,
28-11-2014,43.68,,,
28-11-2014,139.93,,,
12-11-2014,2.672,,,
12-11-2014,16.656,,,
12-11-2014,79.512,,,
12-11-2014,36.288,,,
12-11-2014,67.9932,,,
02-10-2017,10.16,,,
14-12-2015,6.16,,,
14-12-2015,56.3,,,
06-12-2015,6.48,,,
06-12-2015,1325.85,,,
06-12-2015,14.94,,,
31-03-2017,34.54,,,
31-03-2017,2999.95,,,
31-03-2017,64.12,,,
13-03-2017,19.456,,,
13-03-2017,209.986,,,
13-03-2017,29.76,,,
13-03-2017,89.768,,,
13-03-2017,959.984,,,
13-03-2017,15.552,,,
13-03-2017,34.36,,,
05-12-2014,98.376,,,
05-12-2014,29.94,,,
05-12-2014,17.472,,,
05-12-2014,36.738,,,
05-12-2014,179.94,,,
12-12-2016,383.64,,,
12-12-2016,56.52,,,
09-09-2017,6.56,,,
09-09-2017,243.92,,,
09-09-2017,47.52,,,
04-10-2017,19.98,,,
09-05-2016,8,,,
15-12-2014,6.16,,,
30-11-2017,83.56,,,
30-11-2017,546.06,,,
30-11-2017,269.49,,,
19-03-2015,10.9,,,
19-07-2014,6.096,,,
08-12-2016,34.05,,,
08-12-2016,352.38,,,
13-10-2014,245.98,,,
13-10-2014,18.94,,,
19-11-2017,59.913,,,
24-09-2017,391.98,,,
24-09-2017,437.85,,,
25-09-2015,68.62,,,
13-02-2017,25.02,,,
13-02-2017,10.71,,,
03-10-2014,55.984,,,
03-10-2014,14.48,,,
03-10-2014,142.488,,,
27-08-2016,14.16,,,
27-08-2016,79.92,,,
03-12-2015,590.352,,,
20-09-2016,17.088,,,
20-09-2016,98.392,,,
25-03-2017,11.05,,,
06-12-2015,7.78,,,
31-08-2017,659.9,,,
05-10-2015,53.04,,,
18-08-2017,843.9,,,
18-08-2017,1496.16,,,
02-02-2016,117.96,,,
23-08-2016,21.3,,,
23-08-2016,1040.8,,,
23-08-2016,29.34,,,
30-06-2017,19.52,,,
18-09-2015,443.92,,,
25-09-2016,499.95,,,
25-09-2016,3.04,,,
25-09-2016,201.96,,,
25-09-2016,68.64,,,
24-10-2016,100,,,
24-10-2016,359.98,,,
29-09-2014,6.16,,,
29-09-2014,2348.82,,,
26-06-2017,13.872,,,
26-06-2017,273.552,,,
21-08-2016,815.292,,,
11-02-2014,234.45,,,
11-02-2014,1256.22,,,
11-02-2014,17.46,,,
23-09-2016,10.528,,,
05-12-2015,152.8,,,
03-09-2017,82.56,,,
03-09-2017,284.97,,,
26-03-2017,60.84,,,
21-12-2014,1325.76,,,
21-12-2014,572.16,,,
23-09-2014,28.8,,,
02-04-2017,11.12,,,
01-04-2016,7.04,,,
15-05-2015,17.94,,,
23-03-2017,34.76,,,
14-04-2017,74.45,,,
04-01-2015,192.22,,,
02-11-2017,19.44,,,
17-07-2017,32.4,,,
17-07-2017,57.9,,,
17-07-2017,10.56,,,
17-07-2017,1194.165,,,
06-10-2017,40.99,,,
04-11-2014,2.94,,,
18-12-2016,45.24,,,
18-12-2016,18.688,,,
18-12-2016,11.648,,,
18-12-2016,112.776,,,
18-12-2016,377.45,,,
18-12-2016,15.936,,,
18-12-2016,28.68,,,
24-09-2016,21.44,,,
24-09-2016,511.056,,,
21-07-2016,18.656,,,
21-07-2016,11.088,,,
21-07-2016,66.688,,,
21-07-2016,99.488,,,
11-06-2016,14.62,,,
11-06-2016,53.984,,,
11-06-2016,389.97,,,
09-06-2015,355.36,,,
09-06-2015,140.376,,,
27-10-2017,15.84,,,
27-10-2017,8.448,,,
22-01-2016,12.96,,,
28-05-2014,57.408,,,
28-05-2014,27.6,,,
29-12-2014,38.976,,,
28-07-2016,20.44,,,
28-07-2016,109.92,,,
24-09-2016,6.38,,,
24-09-2016,6.48,,,
02-04-2014,15.84,,,
02-04-2014,1049.93,,,
02-04-2014,154.9,,,
05-11-2015,98.352,,,
28-07-2014,14.32,,,
28-07-2014,129.888,,,
28-07-2014,48.944,,,
26-12-2015,275.058,,,
10-12-2015,27.36,,,
10-12-2015,44.75,,,
10-12-2015,134.99,,,
10-12-2015,26.4,,,
10-12-2015,542.94,,,
05-05-2016,71.088,,,
14-10-2017,27.396,,,
14-10-2017,13.456,,,
05-11-2016,11.84,,,
03-11-2017,35.88,,,
24-11-2016,40.752,,,
24-11-2016,139.96,,,
14-12-2014,2.624,,,
14-12-2014,136.53,,,
14-12-2014,263.96,,,
03-11-2014,11.64,,,
22-09-2017,40.176,,,
08-05-2015,79.44,,,
08-05-2015,357.93,,,
08-05-2015,127.764,,,
08-05-2015,2799.944,,,
08-05-2015,19.44,,,
31-07-2017,36.792,,,
01-03-2014,5.94,,,
25-09-2017,177.55,,,
09-10-2015,619.95,,,
09-10-2015,29.16,,,
09-10-2015,57.96,,,
09-10-2015,29.403,,,
29-03-2017,81.4,,,
14-11-2015,8.72,,,
14-11-2015,91.176,,,
14-11-2015,159.968,,,
26-09-2016,12.96,,,
22-09-2014,331.536,,,
25-09-2015,899.91,,,
04-05-2015,946.344,,,
08-12-2017,178.11,,,
08-12-2017,1089.75,,,
08-12-2017,61.06,,,
08-12-2017,459.92,,,
08-12-2017,27.52,,,
29-06-2017,638.82,,,
29-06-2017,30.69,,,
29-06-2017,25.16,,,
29-06-2014,13.92,,,
20-01-2014,19.36,,,
20-01-2014,19.3,,,
31-12-2016,38.376,,,
28-03-2017,12.96,,,
28-03-2017,26.48,,,
28-03-2017,532.72,,,
28-03-2017,26.72,,,
28-03-2017,20.04,,,
28-03-2017,795.48,,,
28-03-2017,21.56,,,
08-12-2016,249.584,,,
08-12-2016,68.112,,,
08-12-2016,16.56,,,
18-11-2017,74.95,,,
30-05-2014,355.455,,,
22-01-2016,44.4,,,
22-01-2016,20.65,,,
03-02-2016,866.4,,,
29-03-2015,5.56,,,
14-10-2014,3.16,,,
14-10-2014,1999.96,,,
11-08-2015,46.152,,,
22-11-2015,32.985,,,
30-12-2016,481.32,,,
30-12-2016,6.384,,,
12-08-2017,542.94,,,
12-08-2017,54.92,,,
03-11-2015,1448.82,,,
10-09-2015,353.88,,,
08-11-2014,333.576,,,
08-10-2016,60.144,,,
08-09-2017,85.2,,,
25-02-2015,3.15,,,
25-02-2015,22.72,,,
24-09-2015,14.91,,,
24-09-2015,1158.12,,,
26-11-2015,599.99,,,
31-08-2016,23.968,,,
12-04-2016,638.288,,,
12-04-2016,13.208,,,
04-12-2016,15.528,,,
04-12-2016,104.85,,,
11-11-2014,30.48,,,
11-11-2014,112.648,,,
02-04-2015,71.976,,,
12-12-2015,2.21,,,
12-12-2015,15.52,,,
12-12-2015,36.44,,,
02-10-2017,217.764,,,
02-10-2017,39.072,,,
02-10-2017,22.638,,,
02-10-2017,95.144,,,
10-04-2017,12.32,,,
10-04-2017,4.419,,,
29-09-2017,35,,,
29-09-2017,72.784,,,
29-09-2017,97.84,,,
29-09-2017,51.75,,,
29-09-2017,46.672,,,
29-09-2014,1395.54,,,
29-09-2014,117.36,,,
29-09-2014,18.9,,,
29-09-2014,77.52,,,
20-08-2014,421.372,,,
11-07-2014,575.968,,,
11-07-2014,10.368,,,
22-03-2015,15.984,,,
12-05-2017,10.272,,,
13-11-2017,61.792,,,
13-11-2017,205.9992,,,
04-09-2016,12.192,,,
04-09-2016,87.168,,,
04-09-2016,31.744,,,
06-02-2016,132.224,,,
22-03-2015,105.52,,,
22-03-2015,91.96,,,
22-03-2015,1487.976,,,
02-07-2015,19.44,,,
15-06-2015,11.672,,,
26-11-2014,279.96,,,
26-11-2014,12.912,,,
26-11-2014,17.088,,,
26-11-2014,93.15,,,
26-11-2014,11.52,,,
12-05-2017,238.62,,,
12-05-2017,7.77,,,
12-05-2017,285.48,,,
12-05-2017,19.168,,,
02-05-2014,26.136,,,
03-09-2017,419.4,,,
03-09-2017,90.801,,,
03-09-2017,181.764,,,
03-09-2017,5.56,,,
03-12-2016,581.96,,,
03-12-2016,29.98,,,
18-07-2015,519.96,,,
21-07-2016,6.264,,,
21-07-2016,363.92,,,
09-06-2015,64.2,,,
09-06-2015,38.52,,,
09-06-2015,72.6,,,
27-11-2017,57.568,,,
27-03-2015,83.7,,,
22-09-2015,32.4,,,
22-09-2015,47.98,,,
17-11-2015,415.968,,,
17-11-2015,304.9,,,
17-11-2015,80.96,,,
17-11-2015,777.21,,,
17-11-2015,32.4,,,
17-11-2015,225.568,,,
17-11-2015,36.6,,,
10-11-2015,715.64,,,
10-11-2015,795.51,,,
10-11-2015,549.99,,,
10-11-2015,74.76,,,
10-11-2015,29.22,,,
10-09-2014,9.64,,,
05-08-2015,33.488,,,
05-08-2015,23.04,,,
05-08-2015,1.362,,,
05-08-2015,14.76,,,
03-09-2017,239.666,,,
01-11-2015,301.96,,,
29-04-2015,7.968,,,
01-05-2016,109.92,,,
01-05-2016,19.44,,,
01-05-2016,11.16,,,
05-08-2014,79.47,,,
05-08-2014,4.56,,,
05-08-2014,1133.35,,,
04-01-2016,4.672,,,
04-01-2016,104.58,,,
07-11-2016,1603.136,,,
14-06-2016,1293.488,,,
24-09-2016,127.95,,,
30-03-2017,59.76,,,
04-06-2017,108.08,,,
04-06-2017,9.54,,,
07-04-2015,11.736,,,
21-05-2014,447.86,,,
21-05-2014,17.94,,,
21-05-2014,245.88,,,
05-09-2016,192.16,,,
18-09-2016,801.568,,,
18-09-2016,368.91,,,
18-09-2016,885.528,,,
13-03-2016,28.28,,,
13-03-2016,4912.59,,,
16-10-2014,14.352,,,
16-10-2014,179.97,,,
08-10-2017,42.76,,,
07-05-2015,45.68,,,
14-04-2016,25.06,,,
21-11-2016,38.432,,,
21-11-2016,21.568,,,
21-11-2016,81.576,,,
10-09-2017,2.78,,,
09-09-2017,99.87,,,
01-11-2014,44.4,,,
01-11-2014,21.4,,,
03-04-2016,71.12,,,
03-04-2016,259.96,,,
12-01-2017,9.78,,,
20-11-2015,24.192,,,
27-11-2016,31.56,,,
06-11-2017,59.94,,,
06-11-2017,45.36,,,
06-11-2017,26.4,,,
06-11-2017,41.4,,,
06-11-2017,16.95,,,
02-12-2016,24.704,,,
02-12-2016,59.7,,,
02-12-2016,14.52,,,
02-12-2016,104.184,,,
17-12-2016,46.53,,,
24-08-2014,25.5,,,
17-09-2015,14.9,,,
17-09-2015,87.71,,,
17-09-2015,199.764,,,
17-09-2015,94.6,,,
17-09-2015,4228.704,,,
17-09-2015,2003.92,,,
17-09-2015,209.97,,,
17-09-2015,659.9,,,
17-09-2015,110.96,,,
17-09-2015,67.8,,,
26-11-2016,313.176,,,
19-11-2017,22.96,,,
03-06-2017,1099.5,,,
08-04-2014,1215.92,,,
11-10-2014,7.31,,,
11-10-2014,8.92,,,
07-07-2017,87.21,,,
07-07-2017,15.552,,,
07-07-2017,683.988,,,
07-07-2017,13.392,,,
07-07-2017,16.776,,,
07-07-2017,527.92,,,
04-07-2016,25.4,,,
04-07-2016,177.48,,,
04-07-2016,71.976,,,
19-05-2017,95.992,,,
19-05-2017,13.216,,,
12-10-2017,435.84,,,
12-10-2017,5.88,,,
06-08-2016,211.168,,,
25-08-2014,6.28,,,
25-08-2014,95.1,,,
25-08-2014,25.92,,,
25-08-2014,48.84,,,
14-09-2015,25.9,,,
05-03-2017,42.68,,,
05-03-2017,299.97,,,
05-03-2017,262.24,,,
05-03-2017,234.36,,,
15-04-2017,20.736,,,
30-03-2014,10.5,,,
11-11-2014,23.968,,,
11-11-2014,521.96,,,
12-03-2016,676.55,,,
12-03-2016,154.9,,,
12-03-2016,30.56,,,
12-03-2016,770.352,,,
09-02-2017,21.12,,,
11-11-2014,575.928,,,
11-11-2014,7.78,,,
11-11-2014,123.92,,,
20-08-2017,17.22,,,
20-08-2017,226.56,,,
20-08-2017,107.88,,,
15-01-2016,81.98,,,
20-07-2014,104.85,,,
20-07-2014,8.704,,,
20-07-2014,19.92,,,
20-07-2014,43.02,,,
06-02-2017,240.784,,,
25-12-2015,414.96,,,
08-10-2016,387.72,,,
13-07-2017,360.38,,,
13-07-2017,13.56,,,
24-04-2017,552,,,
07-09-2014,429.9,,,
07-09-2014,32.06,,,
07-09-2014,161.96,,,
07-09-2014,19.86,,,
21-11-2016,12.96,,,
16-09-2017,20.544,,,
19-07-2016,185.58,,,
19-07-2016,77.56,,,
19-07-2016,87.92,,,
19-07-2016,245.94,,,
19-07-2016,8.6,,,
